sr_no,date,startup_name,subvertical,city,investors,investment_type,amount_usd,remarks,year,industry
1696,2016-11-05,fractal analytics,data analytics company,mumbai,khazanah nasional berhad,private equity,100000000.0,,2016.0,technology
1697,2016-12-05,unacademy,free online education platform,bangalore,"blume ventures, rajan anandan, sumit jain, aprameya radhakrishna, sujeet kumar, phanindra sama",seed funding,500000.0,,2016.0,ecommerce
1698,2016-12-05,capital float,online lending platform,bangalore,"creation investments capital management, saif partners, sequoia capital, aspada ventures",private equity,25000000.0,,2016.0,ecommerce
1699,2016-12-05,life circle,senior healthcare services,hyderabad,groupe sos,private equity,150000.0,,2016.0,healthcare
1700,2016-12-05,dream wallets,online crowdfunding platform,jaipur,"rakesh gupta, aditya aggarwal, siddharth banerjee, vikas ranjan, anshul jindal, sunil koul, and sanjeev agrawal",seed funding,,,2016.0,ecommerce
1701,2016-12-05,shabdnagari,hindi social networking portal,kanpur,ah ventures,seed funding,,,2016.0,ecommerce
1702,2016-12-05,galleri5,visual content discovery platform,bangalore,"phanindra sama, raghunandan g,",seed funding,,,2016.0,ecommerce
1703,2016-12-05,derbii,carpooling services,gurgaon,anurag chauhan,seed funding,,,2016.0,logistics
1704,NaT,stayzilla,budget room aggregator booking platform,chennai,"matrix partners, nexus ventures",private equity,13500000.0,,,ecommerce
1705,NaT,wow express,e-commerce logistics solutions,mumbai,undisclosed investors & tamarind family private trust,private equity,2200000.0,,,logistics
1706,NaT,smartivity,smart learning products,delhi,"s chand, advantedge partners",private equity,1000000.0,,,ecommerce
1707,NaT,bedbathmore,home decor emarketplace,mumbai,"kinnevik group, rocket internet",private equity,,,,ecommerce
1708,NaT,murgency,medical emergency response app,mumbai,rata tata,private equity,,,,ecommerce
1709,NaT,crownit,mobile customer rewards management platform,gurgaon,"undisclosed investors, accel partners, helion venture partners",private equity,,,,ecommerce
1710,NaT,blinge,apparel rental platform,mumbai,"anupam mittal, anuj srivastava, ankit nagori",seed funding,,,,ecommerce
1711,NaT,thesmartq,food ordering mobile app,bangalore,yournest angel fund,seed funding,250000.0,,,ecommerce
1712,NaT,purplehealth,online health-on-demand platform,trivandrum,katabole technology venture,seed funding,100000.0,,,ecommerce
1713,NaT,fundamentor,aptitude development program,pune,subramanya sv,seed funding,,,,edtech
1714,NaT,edupristine,online certification courses,mumbai,"kaizen management advisors, devry inc",private equity,10000000.0,,,edtech
1715,NaT,bhiveworkspace,co-working spaces,bangalore,blume ventures,private equity,1000000.0,,,technology
1716,NaT,parentlane,parenting & child care app,bangalore,"sujeet kumar, aprameya, sumit jain, subramanya venkat, venk, ravi machani, hitesh gupta, rohit choudhary",seed funding,,,,ecommerce
1717,NaT,appie,location-based offline retail discovery platform,mumbai,undisclosed investors,seed funding,1000000.0,,,ecommerce
1718,NaT,niki.ai,artificial intelligence platform,bangalore,ratan tata,private equity,,,,technology
1719,NaT,taxivaxi,cab aggregating platform,delhi,undisclosed hnis,seed funding,500000.0,,,ecommerce
1720,NaT,veqta,on demand digital sports network,delhi,"chatsworth management, itw digital",seed funding,500000.0,,,ecommerce
1721,NaT,i2ifunding,online peer to peer funding,noida,undisclosed investors,seed funding,300000.0,,,ecommerce
1722,NaT,edurev,online learning platform,gurgaon,pradeep reddy kamasan,seed funding,,,,ecommerce
1723,NaT,hoppingo,fashion discovery platform,delhi,vcommission,seed funding,89000.0,,,ecommerce
1724,NaT,eatonomist,food delivery platform,gurgaon,mcube capital advisors pvt ltd,seed funding,,,,ecommerce
1725,NaT,goalwise,online investment platform,bangalore,undisclosed hnis,seed funding,1000000.0,,,ecommerce
1726,NaT,roast,mobile entertainment app,delhi,indian angel network,seed funding,,,,ecommerce
1727,NaT,address health,pediatric primary healthcare network,bangalore,gray matters capital,private equity,1500000.0,,,healthcare
1728,NaT,arcatron mobility,mobility devices for differently abled,pune,sudhir mehta,seed funding,100000.0,,,technology
1729,NaT,shethepeople,digital platform for women,delhi,anand mahindra,seed funding,,,,ecommerce
1730,NaT,cleartax,online income tax filing platform,bangalore,"ff angel, sequoia capital",private equity,2000000.0,,,ecommerce
1731,NaT,consure medical,medical devices kit manufacturer,delhi,"accel partners, indian angel network, india innovation fund india venture partners",private equity,,,,healthcare
1732,NaT,mchamp,celebrity entertainment contest app,delhi,momagic technologies,seed funding,475000.0,,,ecommerce
1733,NaT,pianta,online healthcare service discovery platform,bangalore,"kunal shah, sandeep tandon",seed funding,,,,ecommerce
1734,NaT,vahanalytics,safe driving analytics platform,mumbai,"anirudh damani, vikram lakhotia",seed funding,200000.0,,,technology
1735,NaT,play your sport,location based sports & fitness discovery app,delhi,ashish gupta and other undisclosed investors,seed funding,,,,ecommerce
1736,NaT,koovs,apparel & lifestyle etailer,delhi,ht media ltd,private equity,4400000.0,,,ecommerce
1737,NaT,ccavenue,payment gateway,mumbai,nsi infinium global pvt. ltd,private equity,8900000.0,,,ecommerce
1738,NaT,1mg,online pharmacy,gurgaon,hbm healthcare investments,private equity,,,,ecommerce
1739,NaT,tpot,qsr chain,gurgaon,ashish gupta,seed funding,,,,food
1740,NaT,machadalo,hyperlocal advertising platform,mumbai,undisclosed investors,seed funding,175000.0,,,ecommerce
1741,2016-01-04,dil mil,matchmaking mobile app,sfo,"nelstone ventures, transmedia capital, maiden lane ventures, csc upshot & angel investors",private equity,2700000.0,,2016.0,ecommerce
1742,2016-01-04,picsdream,online marketplace for photographers,delhi,raman roy,seed funding,,,2016.0,ecommerce
1743,2016-01-04,process 9,online translation and transliteration,gurgaon,"indian angel network, alok sharma, kris gopalakrishnan, saurabh srivastava, and ajai chowdhry",seed funding,,,2016.0,ecommerce
1744,2016-04-04,housing,real estate portal,mumbai,vineet singh,private equity,,,2016.0,ecommerce
1745,2016-04-04,roll mafia,rolls & biryanis qsr chain,pune,equentia natural resource & other undisclosed investors,seed funding,,,2016.0,food
1746,2016-04-04,hungama,digital media entertainment portal,mumbai,xiaomi inc,private equity,25000000.0,,2016.0,ecommerce
1747,2016-04-04,highway delite,various highway help services,bangalore,n.s. raghavan centre for entrepreneurial learning,seed funding,,,2016.0,ecommerce
1748,2016-05-04,cult fitness,healthcare training programs,bangalore,mukesh bansal,seed funding,,,2016.0,healthcare
1749,2016-05-04,haptik,personal assistant app,mumbai,times internet ltd,private equity,,,2016.0,technology
1750,2016-05-04,servify,gadget & appliances service app,mumbai,"blume ventures, barkawi holdings gmbh, tm service technology holdings gmbh",private equity,,,2016.0,ecommerce
1751,2016-06-04,shipsy,logistics solutions,gurgaon,dtdc express ltd,private equity,1000000.0,,2016.0,logistics
1752,2016-06-04,gear6,online bike service and repairs platform,bangalore,ninestarter,seed funding,500000.0,,2016.0,ecommerce
1753,2016-06-04,myglamm,mobile based on-demand beauty services platform,mumbai,l xe2 x80 x99occitane,private equity,6000000.0,,2016.0,ecommerce
1754,2016-06-04,petoo,online food delivery platform,bangalore,axilor ventures,private equity,1000000.0,,2016.0,ecommerce
1755,2016-07-04,truly social,mobile gaming studio,london,nazara technologies pvt ltd,private equity,,,2016.0,ecommerce
1756,2016-08-04,little black book,"curated food, event & lifestyle guide",delhi,"idg, indian angel network",seed funding,,,2016.0,ecommerce
1757,2016-08-04,vahan,mobile education platform,chennai,villgro,seed funding,,,2016.0,edtech
1758,2016-08-04,imedilane,online health diagnosis platform,delhi,"mahendra patel, nilender chauhan",seed funding,40000.0,,2016.0,ecommerce
1759,2016-11-04,living local,social discovery platform,mumbai,rattan chadha,seed funding,200000.0,,2016.0,ecommerce
1760,2016-11-04,vegfru,online fruit & vegetable marketplace,delhi,wingify,seed funding,,,2016.0,ecommerce
1761,2016-11-04,oyo,online branded budget room booking service,delhi,"softbank, sequoia capital, lightspeed venture partners, greenoaks capital, dsg consumer partners and venture nursery",private equity,100000000.0,,2016.0,ecommerce
1762,2016-11-04,priceraja,price comparison portal,gurgaon,prashant puri,seed funding,300000.0,,2016.0,ecommerce
1763,2016-12-04,magicx,on-demand task management app,bangalore,"kris gopalakrishnan, dr. ranjan pai",seed funding,1000000.0,,2016.0,ecommerce
1764,2016-12-04,happydemic,artist discovery & booking platform,mumbai,shaan,seed funding,,,2016.0,ecommerce
1765,2016-12-04,lendenclub,peer-to-peer lending platform,mumbai,"anirudh damani, daud ali, narendra karnavat, vikas kapoor, vikram lakhotia, krishna jhunjhunwaala, jayesh shah",seed funding,,,2016.0,fintech
1766,2016-12-04,indi.com,video social network,,anil kapoor,seed funding,,,2016.0,ecommerce
1767,NaT,legalraasta,online legal services for startups,delhi,"pravin khandelwal, yatin kumar jain",seed funding,1000000.0,,,ecommerce
1768,NaT,raincan,subscription-based grocery delivery mobile app,pune,dr. aniruddha malpani,seed funding,150000.0,,,ecommerce
1769,NaT,hippily,fashion ecommerce app,mumbai,"dr. sridhar ramaswamy, rakesh mathur",seed funding,250000.0,,,ecommerce
1770,NaT,kredx,invoice discounting xc2 xa0 marketplace,bangalore,"prime venture partners,",seed funding,750000.0,,,ecommerce
1771,NaT,wedwise,wedding related services community,delhi,startup equity partners,seed funding,,,,ecommerce
1772,NaT,beaconstalk,contextual mobile advertising,mumbai,"rajeev agrawal, prashant gooty",seed funding,100000.0,,,technology
1773,NaT,deal 4loans,loan comparison portal,noida,"ram shriram, neeraj arora, puru vashishtha",seed funding,,,,ecommerce
1774,NaT,renewbuy,online car & bike insurance comparison portal,delhi,mount nathan advisors,seed funding,1000000.0,,,ecommerce
1775,NaT,blue box media,online tech portals,jaipur,"mahavir pratap sharma, ajay data, yogesh chaudhary, sanjay phophaliya, siddharth agarwal, kamal kothari",seed funding,,,,ecommerce
1776,NaT,vyomo,on-demand beauty service provider,delhi,naturals salon chain,private equity,15000000.0,,,ecommerce
1777,NaT,organicshop,marketplace for organic products,jaipur,"vivek nathani, yogesh chaudhary, mahavir pratap sharma, kamal kothari, h c jain",seed funding,,,,ecommerce
1778,NaT,mind your fleet,car rental software,noida,undisclosed investors,seed funding,,,,ecommerce
1779,NaT,nestaway,furnished home rental platform,bangalore,tiger global,private equity,30000000.0,,,ecommerce
1780,NaT,tapchief,expert advice platform,bangalore,vijay shekhar sharma,seed funding,150000.0,,,ecommerce
1781,NaT,rapido,bike aggregator app,bangalore,"pawan munjal, advantedge partners, astarc ventures",private equity,,,,ecommerce
1782,NaT,yufta,women xe2 x80 x99s fashion ecommerce portal,bangalore,ajay data & other hnis,seed funding,,,,ecommerce
1783,NaT,smytten,online discovery and shopping platform,gurgaon,rajan anandan,seed funding,,,,ecommerce
1784,NaT,houssup,interior design and home furnishing portal,jaipur,"mitin patel, gaurav agarwal",seed funding,,,,ecommerce
1785,NaT,jugnoo,on-demand delivery & logistics platform,chandigarh,paytm & existing investors,private equity,10000000.0,,,ecommerce
1786,NaT,tork motocycles,electric motorcycle manufacturer,pune,"bhavish aggarwal, ankit bhati",seed funding,,,,mobility
1787,NaT,betaout,customer intelligence and marketing automation platform,noida,"stanford angels, letsventure, chennai angels, hyderabad angels, mumbai angels",private equity,1500000.0,,,ecommerce
1788,NaT,driverscart,on-demand chauffeur provider,chennai,ah ventures,seed funding,450000.0,,,ecommerce
1789,NaT,lenskart,eyewear etailing platform,delhi,ratan tata,private equity,,,,ecommerce
1790,NaT,collegedekho,college & student information platform,delhi,man capital,private equity,2000000.0,,,ecommerce
1791,NaT,oyofit,fitness services aggregator platform,bangalore,rn agarwal,seed funding,,,,ecommerce
1792,NaT,oliveboard,online exam practice & preparation platform,bangalore,india educational investment fund,private equity,,,,ecommerce
1793,NaT,simplilearn,online certification platform,bangalore,brand capital,private equity,,,,ecommerce
1794,NaT,1mg,online pharmacy,gurgaon,"maverick capital ventures, sequoia capital, omidyar network",private equity,15000000.0,,,ecommerce
1795,NaT,fashalot,fashion and store discovery mobile app,delhi,"yournest angel fund, rajul garg",seed funding,,,,ecommerce
1796,NaT,broomberg,cleaning services provider,delhi,undisclosed angel investors & hnis,seed funding,,,,ecommerce
1797,NaT,m.paani,loyalty rewards platform,mumbai,"blume ventures, adil allana, aprameya radhakrishna, gautam ivatury, signal point partners",seed funding,,,,ecommerce
1798,NaT,yufta,hyperlocal fashion retail platform,jaipur,ajay data & undisclosed hnis,seed funding,,,,ecommerce
1799,NaT,mishtag,"style, fashion discovery mobile app",delhi,"m&y partners, svg media, anthil ventures & others",seed funding,,,,ecommerce
1800,NaT,advanced structures india,automotive design and engineering company,bangalore,girnarsoft,private equity,,,,mobility
1801,NaT,licious,mobile based meat ordering app,bangalore,mayfield india ii management ltd,private equity,3000000.0,,,ecommerce
1802,NaT,knolskae,educational gamification & simulation platform,bangalore,"inventus capital partners, hr fund",private equity,,,,ecommerce
1803,NaT,druva,converged backup & data protection solutions for enterprises,pune,"ntt finance, telephone corporation",private equity,,,,technology
1804,NaT,toko innovation studios,children xe2 x80 x99s entertainment games & products,delhi,indian angel network,seed funding,450000.0,,,ecommerce
1805,NaT,commut,shuttle service provider,hyderabad,50k ventures,seed funding,200000.0,,,ecommerce
1806,NaT,intouchapp,contact management mobile app,pune,blume ventures,seed funding,,,,ecommerce
1807,NaT,dropkaffe,ready-to-drink beverage producer,bangalore,"growthstory, apurva salapuria, hitesh oberoi, sidharth pansari, nirupa shankar",seed funding,550000.0,,,food
1808,NaT,transerv,digital payments platform,mumbai,"idfc spice fund, micromax informatics",private equity,15000000.0,,,ecommerce
